"age_group","is_female","N","n_prefrail","n_frail","n_robust","prefrail","frail","robust"
"[75,80)",0,5228,1517,1731,1980,0.290168324407039,0.331101759755164,0.378729915837796
"[70,75)",0,8185,2266,2342,3577,0.276847892486255,0.28613317043372,0.437018937080024
"[60,65)",0,9404,2184,2128,5092,0.232241599319439,0.226286686516376,0.541471714164185
"[70,75)",1,10854,2882,3553,4419,0.26552423069836,0.327344757693016,0.407131011608624
"[80,120]",0,4030,1084,1671,1275,0.268982630272953,0.414640198511166,0.316377171215881
"[45,50)",0,5494,990,752,3752,0.180196578085184,0.136876592646523,0.682926829268293
"[60,65)",1,14518,3487,3528,7503,0.240184598429536,0.243008678881389,0.516806722689076
"[55,60)",0,8940,1886,1704,5350,0.210961968680089,0.190604026845638,0.598434004474273
"[45,50)",1,10419,2050,1650,6719,0.196755926672425,0.158364526346098,0.644879546981476
"[50,55)",0,7051,1379,1149,4523,0.195575095731102,0.162955609133456,0.641469295135442
"[65,70)",1,13734,3554,3745,6435,0.258773845929809,0.272680937818553,0.468545216251638
"[55,60)",1,14769,3412,3148,8209,0.231024443090257,0.213149163789018,0.555826393120726
"[65,70)",0,9049,2293,2304,4452,0.253398165543154,0.25461376947729,0.491988064979556
"[40,45)",0,4682,735,408,3539,0.156984194788552,0.0871422469030329,0.755873558308415
"[40,45)",1,9944,1885,1108,6951,0.18956154465004,0.111423974255833,0.699014481094127
"[75,80)",1,6307,1646,2278,2383,0.260979863643571,0.361185983827493,0.377834152528936
"[50,55)",1,12562,2830,2352,7380,0.225282598312371,0.187231332590352,0.587486069097278
"[80,120]",1,4551,1083,2034,1434,0.237969676994067,0.446934739617666,0.315095583388266
