"age_group","is_female","n","n_prefrail","n_frail","n_robust","prefrail","frail","robust"
"[40,45)",0,55073,273,8,54792,0.00495705699707661,0.000145261743504076,0.994897681259419
"[40,45)",1,50353,585,13,49755,0.0116179770818025,0.000258177268484499,0.988123845649713
"[45,50)",0,54579,659,15,53905,0.0120742410084465,0.000274830978947947,0.987650928012606
"[45,50)",1,51196,1107,40,50049,0.0216227830299242,0.000781311039924994,0.977595905930151
"[50,55)",0,56368,1196,52,55120,0.0212177121771218,0.000922509225092251,0.977859778597786
"[50,55)",1,53152,1755,85,51312,0.0330185129440096,0.00159918723660446,0.965382299819386
"[55,60)",0,51650,1944,100,49606,0.0376379477250726,0.00193610842207164,0.960425943852856
"[55,60)",1,47543,2322,131,45090,0.0488399974759691,0.00275540037439791,0.948404602149633
"[60,65)",0,46185,3161,237,42787,0.068442134892281,0.00513153621305619,0.926426328894663
"[60,65)",1,43308,3278,229,39801,0.0756904036205782,0.00528770665927773,0.919021889720144
"[65,70)",0,42604,4654,451,37499,0.109238569148437,0.0105858604825838,0.880175570368979
"[65,70)",1,40959,4573,416,35970,0.111648233599453,0.010156497961376,0.878195268439171
"[70,75)",0,36058,6068,835,29155,0.168284430639525,0.0231571357257751,0.8085584336347
"[70,75)",1,37263,6032,872,30359,0.161876392131605,0.0234012291012533,0.814722378767142
"[75,80)",0,28999,7135,1400,20464,0.246042966998862,0.0482775268112694,0.705679506189869
"[75,80)",1,31636,7878,1484,22274,0.249020103679353,0.0469085851561512,0.704071311164496
"[80,120]",0,42531,15105,4418,23008,0.355152712139381,0.103877171945169,0.54097011591545
"[80,120]",1,62998,23171,7296,32531,0.367805327153243,0.115813200419061,0.516381472427696
