"age_group","is_female","n","n_prefrail","n_frail","n_robust","prefrail","frail","robust"
"[40,45)",0,172657,1100,21,171536,0.00637101304899309,0.000121628430935323,0.993507358520072
"[40,45)",1,187171,2499,75,184597,0.0133514273044435,0.000400703100373455,0.986247869595183
"[45,50)",0,191151,2209,67,188875,0.0115563088866917,0.000350508236943568,0.988093182876365
"[45,50)",1,206166,4216,109,201841,0.0204495406614088,0.000528700173646479,0.979021759164945
"[50,55)",0,194439,4090,139,190210,0.0210348746907771,0.000714877159417607,0.978250248149805
"[50,55)",1,206433,6267,225,199941,0.0303585182601619,0.0010899420150848,0.968551539724753
"[55,60)",0,179077,6758,347,171972,0.0377379562981287,0.00193771394428095,0.96032432975759
"[55,60)",1,184234,8242,402,175590,0.0447365849951692,0.00218200766416622,0.953081407340665
"[60,65)",0,168738,10760,649,157329,0.0637674975405658,0.00384619943344119,0.932386303025993
"[60,65)",1,172121,11450,683,159988,0.0665229693064763,0.00396813869312867,0.929508892000395
"[65,70)",0,164562,16562,1241,146759,0.100642918778333,0.00754123066078439,0.891815850560883
"[65,70)",1,168324,16583,1291,150450,0.0985183336897887,0.00766973218317055,0.893811934127041
"[70,75)",0,133029,20966,2247,109816,0.157604732802622,0.0168910538303678,0.82550421336701
"[70,75)",1,142086,21496,2300,118290,0.151288656165984,0.0161873794744028,0.832523964359613
"[75,80)",0,105382,25314,3732,76336,0.24021180087681,0.0354140175741588,0.724374181549031
"[75,80)",1,120407,28101,4086,88220,0.233383441162059,0.0339349041168703,0.732681654721071
"[80,120]",0,151396,54283,11345,85768,0.358549763534043,0.0749359296150493,0.566514306850908
"[80,120]",1,233184,85020,16284,131880,0.36460477562783,0.0698332647179909,0.565561959654179
