"age_group","is_female","category","N","count","percent"
"[40,45)",0,"Activity limitation",5892,0,0
"[40,45)",1,"Activity limitation",7047,0,0
"[45,50)",0,"Activity limitation",11224,0,0
"[45,50)",1,"Activity limitation",14464,0,0
"[50,55)",0,"Activity limitation",12609,0,0
"[50,55)",1,"Activity limitation",17401,0,0
"[55,60)",0,"Activity limitation",15274,0,0
"[55,60)",1,"Activity limitation",20274,0,0
"[60,65)",0,"Activity limitation",21605,0,0
"[60,65)",1,"Activity limitation",27154,0,0
"[65,70)",0,"Activity limitation",20753,0,0
"[65,70)",1,"Activity limitation",22406,0,0
"[70,75)",0,"Activity limitation",5461,0,0
"[70,75)",1,"Activity limitation",5638,0,0
"[40,45)",0,"Anaemia and haematinic deficiency",5892,21,0.00356415478615071
"[40,45)",1,"Anaemia and haematinic deficiency",7047,127,0.0180218532708954
"[45,50)",0,"Anaemia and haematinic deficiency",11224,54,0.00481111903064861
"[45,50)",1,"Anaemia and haematinic deficiency",14464,290,0.0200497787610619
"[50,55)",0,"Anaemia and haematinic deficiency",12609,87,0.00689983345229598
"[50,55)",1,"Anaemia and haematinic deficiency",17401,248,0.0142520544796276
"[55,60)",0,"Anaemia and haematinic deficiency",15274,130,0.00851119549561346
"[55,60)",1,"Anaemia and haematinic deficiency",20274,228,0.0112459307487422
"[60,65)",0,"Anaemia and haematinic deficiency",21605,229,0.0105993982874335
"[60,65)",1,"Anaemia and haematinic deficiency",27154,307,0.0113058849524932
"[65,70)",0,"Anaemia and haematinic deficiency",20753,297,0.0143111839252156
"[65,70)",1,"Anaemia and haematinic deficiency",22406,326,0.0145496741944122
"[70,75)",0,"Anaemia and haematinic deficiency",5461,85,0.0155649148507599
"[70,75)",1,"Anaemia and haematinic deficiency",5638,79,0.0140120610145442
"[40,45)",0,"Arthritis",5892,84,0.0142566191446029
"[40,45)",1,"Arthritis",7047,65,0.00922378317014332
"[45,50)",0,"Arthritis",11224,226,0.0201354240912331
"[45,50)",1,"Arthritis",14464,192,0.0132743362831858
"[50,55)",0,"Arthritis",12609,358,0.0283924181140455
"[50,55)",1,"Arthritis",17401,441,0.0253433710706281
"[55,60)",0,"Arthritis",15274,591,0.0386932041377504
"[55,60)",1,"Arthritis",20274,833,0.0410871066390451
"[60,65)",0,"Arthritis",21605,1084,0.0501735709326545
"[60,65)",1,"Arthritis",27154,1530,0.0563452898283862
"[65,70)",0,"Arthritis",20753,1401,0.0675083120512697
"[65,70)",1,"Arthritis",22406,1515,0.0676158171918236
"[70,75)",0,"Arthritis",5461,370,0.0677531587621315
"[70,75)",1,"Arthritis",5638,423,0.0750266051791415
"[40,45)",0,"Atrial fibrillation",5892,0,0
"[40,45)",1,"Atrial fibrillation",7047,0,0
"[45,50)",0,"Atrial fibrillation",11224,20,0.00178189593727726
"[45,50)",1,"Atrial fibrillation",14464,0,0
"[50,55)",0,"Atrial fibrillation",12609,37,0.00293441192798795
"[50,55)",1,"Atrial fibrillation",17401,0,0
"[55,60)",0,"Atrial fibrillation",15274,73,0.00477936362445987
"[55,60)",1,"Atrial fibrillation",20274,32,0.00157837624543751
"[60,65)",0,"Atrial fibrillation",21605,206,0.009534829900486
"[60,65)",1,"Atrial fibrillation",27154,105,0.00386683361567357
"[65,70)",0,"Atrial fibrillation",20753,332,0.0159976870813858
"[65,70)",1,"Atrial fibrillation",22406,152,0.00678389717040079
"[70,75)",0,"Atrial fibrillation",5461,117,0.0214246475004578
"[70,75)",1,"Atrial fibrillation",5638,44,0.00780418588151827
"[40,45)",0,"Cerebrovascular disease",5892,0,0
"[40,45)",1,"Cerebrovascular disease",7047,0,0
"[45,50)",0,"Cerebrovascular disease",11224,23,0.00204918032786885
"[45,50)",1,"Cerebrovascular disease",14464,22,0.00152101769911504
"[50,55)",0,"Cerebrovascular disease",12609,50,0.00396542152430803
"[50,55)",1,"Cerebrovascular disease",17401,45,0.00258605827251307
"[55,60)",0,"Cerebrovascular disease",15274,97,0.00635066125441927
"[55,60)",1,"Cerebrovascular disease",20274,83,0.00409391338660353
"[60,65)",0,"Cerebrovascular disease",21605,192,0.00888683175190928
"[60,65)",1,"Cerebrovascular disease",27154,141,0.00519260514104736
"[65,70)",0,"Cerebrovascular disease",20753,278,0.0133956536404375
"[65,70)",1,"Cerebrovascular disease",22406,181,0.00807819334106936
"[70,75)",0,"Cerebrovascular disease",5461,109,0.0199597143380333
"[70,75)",1,"Cerebrovascular disease",5638,87,0.0154310039020929
"[40,45)",0,"Chronic kidney disease",5892,84,0.0142566191446029
"[40,45)",1,"Chronic kidney disease",7047,96,0.0136228182205194
"[45,50)",0,"Chronic kidney disease",11224,218,0.0194226657163222
"[45,50)",1,"Chronic kidney disease",14464,244,0.0168694690265487
"[50,55)",0,"Chronic kidney disease",12609,304,0.0241097628677928
"[50,55)",1,"Chronic kidney disease",17401,377,0.0216654215274984
"[55,60)",0,"Chronic kidney disease",15274,467,0.0305748330496268
"[55,60)",1,"Chronic kidney disease",20274,597,0.0294465818289435
"[60,65)",0,"Chronic kidney disease",21605,872,0.0403610275399213
"[60,65)",1,"Chronic kidney disease",27154,1016,0.0374162186049937
"[65,70)",0,"Chronic kidney disease",20753,1093,0.052667084276972
"[65,70)",1,"Chronic kidney disease",22406,1049,0.0468178166562528
"[70,75)",0,"Chronic kidney disease",5461,329,0.0602453763047061
"[70,75)",1,"Chronic kidney disease",5638,329,0.0583540262504434
"[40,45)",0,"Diabetes",5892,116,0.0196877121520706
"[40,45)",1,"Diabetes",7047,86,0.0122037746558819
"[45,50)",0,"Diabetes",11224,320,0.0285103349964362
"[45,50)",1,"Diabetes",14464,224,0.0154867256637168
"[50,55)",0,"Diabetes",12609,520,0.0412403838528036
"[50,55)",1,"Diabetes",17401,374,0.0214930176426642
"[55,60)",0,"Diabetes",15274,851,0.0557155951289773
"[55,60)",1,"Diabetes",20274,569,0.0280655026141857
"[60,65)",0,"Diabetes",21605,1581,0.073177505207128
"[60,65)",1,"Diabetes",27154,977,0.0359799661191721
"[65,70)",0,"Diabetes",20753,1856,0.0894328530814822
"[65,70)",1,"Diabetes",22406,1015,0.0453003659734
"[70,75)",0,"Diabetes",5461,547,0.100164804980773
"[70,75)",1,"Diabetes",5638,290,0.0514366796736431
"[40,45)",0,"Dizziness",5892,33,0.00560081466395112
"[40,45)",1,"Dizziness",7047,97,0.0137647225769831
"[45,50)",0,"Dizziness",11224,71,0.00632573057733428
"[45,50)",1,"Dizziness",14464,204,0.014103982300885
"[50,55)",0,"Dizziness",12609,105,0.00832738520104687
"[50,55)",1,"Dizziness",17401,255,0.0146543302109074
"[55,60)",0,"Dizziness",15274,154,0.0100824931255729
"[55,60)",1,"Dizziness",20274,336,0.0165729505770938
"[60,65)",0,"Dizziness",21605,233,0.0107845406155982
"[60,65)",1,"Dizziness",27154,455,0.0167562790012521
"[65,70)",0,"Dizziness",20753,312,0.0150339709921457
"[65,70)",1,"Dizziness",22406,497,0.0221815585111131
"[70,75)",0,"Dizziness",5461,95,0.0173960813037905
"[70,75)",1,"Dizziness",5638,124,0.021993614757006
"[40,45)",0,"Dyspnoea",5892,187,0.0317379497623897
"[40,45)",1,"Dyspnoea",7047,355,0.0503760465446289
"[45,50)",0,"Dyspnoea",11224,335,0.0298467569493942
"[45,50)",1,"Dyspnoea",14464,650,0.0449391592920354
"[50,55)",0,"Dyspnoea",12609,447,0.0354508684273138
"[50,55)",1,"Dyspnoea",17401,882,0.0506867421412562
"[55,60)",0,"Dyspnoea",15274,660,0.0432106848238837
"[55,60)",1,"Dyspnoea",20274,1046,0.0515931735227385
"[60,65)",0,"Dyspnoea",21605,1042,0.0482295764869243
"[60,65)",1,"Dyspnoea",27154,1509,0.0555719231052515
"[65,70)",0,"Dyspnoea",20753,1331,0.0641353057389293
"[65,70)",1,"Dyspnoea",22406,1538,0.0686423279478711
"[70,75)",0,"Dyspnoea",5461,373,0.0683025086980407
"[70,75)",1,"Dyspnoea",5638,415,0.0736076622915928
"[40,45)",0,"Falls",5892,0,0
"[40,45)",1,"Falls",7047,0,0
"[45,50)",0,"Falls",11224,23,0.00204918032786885
"[45,50)",1,"Falls",14464,42,0.0029037610619469
"[50,55)",0,"Falls",12609,23,0.0018240939011817
"[50,55)",1,"Falls",17401,79,0.00453996896730073
"[55,60)",0,"Falls",15274,34,0.00222600497577583
"[55,60)",1,"Falls",20274,103,0.00508039854000197
"[60,65)",0,"Falls",21605,67,0.00310113399676001
"[60,65)",1,"Falls",27154,173,0.0063710687191574
"[65,70)",0,"Falls",20753,83,0.00399942177034646
"[65,70)",1,"Falls",22406,173,0.00772114612157458
"[70,75)",0,"Falls",5461,28,0.00512726606848563
"[70,75)",1,"Falls",5638,58,0.0102873359347286
"[40,45)",0,"Foot problems",5892,0,0
"[40,45)",1,"Foot problems",7047,0,0
"[45,50)",0,"Foot problems",11224,0,0
"[45,50)",1,"Foot problems",14464,28,0.0019358407079646
"[50,55)",0,"Foot problems",12609,0,0
"[50,55)",1,"Foot problems",17401,32,0.00183897477156485
"[55,60)",0,"Foot problems",15274,0,0
"[55,60)",1,"Foot problems",20274,25,0.00123310644174805
"[60,65)",0,"Foot problems",21605,47,0.00217542235593613
"[60,65)",1,"Foot problems",27154,57,0.00209913824850851
"[65,70)",0,"Foot problems",20753,75,0.00361393533465041
"[65,70)",1,"Foot problems",22406,67,0.00299027046326877
"[70,75)",0,"Foot problems",5461,0,0
"[70,75)",1,"Foot problems",5638,0,0
"[40,45)",0,"Fragility fracture",5892,0,0
"[40,45)",1,"Fragility fracture",7047,0,0
"[45,50)",0,"Fragility fracture",11224,0,0
"[45,50)",1,"Fragility fracture",14464,0,0
"[50,55)",0,"Fragility fracture",12609,20,0.00158616860972321
"[50,55)",1,"Fragility fracture",17401,47,0.00270099419573588
"[55,60)",0,"Fragility fracture",15274,21,0.00137488542621448
"[55,60)",1,"Fragility fracture",20274,87,0.00429121041728322
"[60,65)",0,"Fragility fracture",21605,42,0.00194399444573016
"[60,65)",1,"Fragility fracture",27154,160,0.0058923178905502
"[65,70)",0,"Fragility fracture",20753,46,0.00221654700525225
"[65,70)",1,"Fragility fracture",22406,187,0.00834597875569044
"[70,75)",0,"Fragility fracture",5461,0,0
"[70,75)",1,"Fragility fracture",5638,58,0.0102873359347286
"[40,45)",0,"Hearing impairment",5892,68,0.011541072640869
"[40,45)",1,"Hearing impairment",7047,85,0.0120618702994182
"[45,50)",0,"Hearing impairment",11224,196,0.0174625801853172
"[45,50)",1,"Hearing impairment",14464,224,0.0154867256637168
"[50,55)",0,"Hearing impairment",12609,262,0.0207788087873741
"[50,55)",1,"Hearing impairment",17401,337,0.0193667030630424
