"age_group","is_female","category","N","count","percent"
"[40,45)",0,"Activity limitation",285485,0,0
"[40,45)",1,"Activity limitation",310478,0,0
"[45,50)",0,"Activity limitation",291082,0,0
"[45,50)",1,"Activity limitation",320069,0,0
"[50,55)",0,"Activity limitation",313607,0,0
"[50,55)",1,"Activity limitation",344467,0,0
"[55,60)",0,"Activity limitation",334581,0,0
"[55,60)",1,"Activity limitation",368495,0,0
"[60,65)",0,"Activity limitation",329938,0,0
"[60,65)",1,"Activity limitation",368427,0,0
"[65,70)",0,"Activity limitation",269406,0,0
"[65,70)",1,"Activity limitation",304928,0,0
"[70,75)",0,"Activity limitation",199209,0,0
"[70,75)",1,"Activity limitation",241254,0,0
"[75,80)",0,"Activity limitation",150157,0,0
"[75,80)",1,"Activity limitation",184773,0,0
"[80,100]",0,"Activity limitation",190269,0,0
"[80,100]",1,"Activity limitation",293074,0,0
"[40,45)",0,"Anaemia and haematinic deficiency",285485,3883,0.0136014151356464
"[40,45)",1,"Anaemia and haematinic deficiency",310478,16439,0.0529473907974156
"[45,50)",0,"Anaemia and haematinic deficiency",291082,5503,0.0189053256470685
"[45,50)",1,"Anaemia and haematinic deficiency",320069,19466,0.0608181360894057
"[50,55)",0,"Anaemia and haematinic deficiency",313607,7708,0.0245785330046842
"[50,55)",1,"Anaemia and haematinic deficiency",344467,19006,0.0551750965985131
"[55,60)",0,"Anaemia and haematinic deficiency",334581,11156,0.0333431964158156
"[55,60)",1,"Anaemia and haematinic deficiency",368495,16692,0.0452977652342637
"[60,65)",0,"Anaemia and haematinic deficiency",329938,14673,0.0444719917075329
"[60,65)",1,"Anaemia and haematinic deficiency",368427,19043,0.051687308476306
"[65,70)",0,"Anaemia and haematinic deficiency",269406,19483,0.0723183596504903
"[65,70)",1,"Anaemia and haematinic deficiency",304928,23421,0.0768082957288278
"[70,75)",0,"Anaemia and haematinic deficiency",199209,21489,0.107871632305769
"[70,75)",1,"Anaemia and haematinic deficiency",241254,26074,0.108076964527013
"[75,80)",0,"Anaemia and haematinic deficiency",150157,22322,0.148657738233982
"[75,80)",1,"Anaemia and haematinic deficiency",184773,26613,0.1440307837184
"[80,100]",0,"Anaemia and haematinic deficiency",190269,43611,0.229207069990382
"[80,100]",1,"Anaemia and haematinic deficiency",293074,61717,0.210585039955779
"[40,45)",0,"Arthritis",285485,9947,0.0348424610750127
"[40,45)",1,"Arthritis",310478,10598,0.0341344636334942
"[45,50)",0,"Arthritis",291082,15405,0.0529232312544232
"[45,50)",1,"Arthritis",320069,17803,0.0556223814240054
"[50,55)",0,"Arthritis",313607,23402,0.0746220588188401
"[50,55)",1,"Arthritis",344467,29079,0.0844173752492982
"[55,60)",0,"Arthritis",334581,34619,0.103469712864747
"[55,60)",1,"Arthritis",368495,43271,0.117426288009335
"[60,65)",0,"Arthritis",329938,43600,0.132146039558947
"[60,65)",1,"Arthritis",368427,55350,0.15023328909119
"[65,70)",0,"Arthritis",269406,46547,0.172776404385945
"[65,70)",1,"Arthritis",304928,62589,0.205258290481687
"[70,75)",0,"Arthritis",199209,41925,0.210457358854269
"[70,75)",1,"Arthritis",241254,62399,0.258644416258383
"[75,80)",0,"Arthritis",150157,36263,0.241500562744328
"[75,80)",1,"Arthritis",184773,54647,0.295752084990772
"[80,100]",0,"Arthritis",190269,51094,0.268535599598463
"[80,100]",1,"Arthritis",293074,98691,0.336744303486491
"[40,45)",0,"Atrial fibrillation",285485,1508,0.00528223899679493
"[40,45)",1,"Atrial fibrillation",310478,635,0.00204523347870058
"[45,50)",0,"Atrial fibrillation",291082,2612,0.00897341642561203
"[45,50)",1,"Atrial fibrillation",320069,1104,0.00344925625412021
"[50,55)",0,"Atrial fibrillation",313607,4823,0.0153791210017634
