"age_group","is_female","N","n_prefrail","n_frail","n_robust","prefrail","frail","robust"
"[75,80)",1,6307,1883,871,3553,0.298557158712542,0.138100523228159,0.563342318059299
"[80,120]",1,4551,1501,942,2108,0.329817622500549,0.206987475280158,0.463194902219292
"[55,60)",1,14769,2691,913,11165,0.182205971968312,0.0618186742501185,0.75597535378157
"[65,70)",0,9049,2148,843,6058,0.237374295502265,0.093159465134269,0.669466239363466
"[65,70)",1,13734,3256,1227,9251,0.237075870103393,0.0893403232852774,0.67358380661133
"[50,55)",1,12562,1968,605,9989,0.156662951759274,0.0481611208406305,0.795175927400096
"[40,45)",0,4682,362,106,4214,0.0773173857325929,0.0226398974797095,0.900042716787698
"[40,45)",1,9944,1019,223,8702,0.102473853580048,0.0224255832662912,0.87510056315366
"[70,75)",0,8185,2268,872,5045,0.277092241905925,0.106536346976176,0.616371411117899
"[70,75)",1,10854,3020,1219,6615,0.278238437442418,0.112308826239175,0.609452736318408
"[75,80)",0,5228,1587,694,2947,0.303557765876052,0.1327467482785,0.563695485845448
"[80,120]",0,4030,1267,786,1977,0.31439205955335,0.195037220843672,0.490570719602978
"[55,60)",0,8940,1497,523,6920,0.16744966442953,0.0585011185682327,0.774049217002237
"[60,65)",0,9404,1910,733,6761,0.203105061675883,0.0779455550829434,0.718949383241174
"[60,65)",1,14518,3146,1040,10332,0.216696514671442,0.0716352114616338,0.711668273866924
"[50,55)",0,7051,1013,356,5682,0.143667564884414,0.0504892922989647,0.805843142816622
"[45,50)",0,5494,655,215,4624,0.119220968329086,0.0391336002912268,0.841645431379687
"[45,50)",1,10419,1393,379,8647,0.133698051636433,0.0363758518091947,0.829926096554372
